GPH_code,GPH_name,continent,wikidata,wikidata_alt1,wikidata_alt2,wikidata_alt3,Notes
8123,Xiangkhouang,Asia,https://www.wikidata.org/wiki/Q465947,,,,
8124,Champassak,Asia,https://www.wikidata.org/wiki/Q334888,,,,
8151,Cochin China,Asia,https://www.wikidata.org/wiki/Q19955896,,,,
8152,Annam,Asia,http://www.wikidata.org/entity/Q10828323,,,,
8153,Tonkin,Asia,http://www.wikidata.org/entity/Q1858,,,,
8171,Paracel Is.,Asia,https://www.wikidata.org/wiki/Q274388,,,,
8201,Perak,Asia,http://www.wikidata.org/entity/Q188953,,,,
8202,Selangore,Asia,https://www.wikidata.org/wiki/Q189710,,,,
8203,Pahang,Asia,http://www.wikidata.org/entity/Q191346,,,,
8210,Negeri Sembilan,Asia,http://www.wikidata.org/entity/Q213893,,,,
8211,Seremban (Songei Ujong),Asia,https://www.wikidata.org/wiki/Q847610,,,,
8212,Rembau,Asia,https://www.wikidata.org/wiki/Q2219158,,,,Incomplet
8213,Seri Menanti,Asia,https://www.wikidata.org/wiki/Q3132595,,,,
8214,Ulu Muar,Asia,https://www.wikidata.org/wiki/Q1832744,,,,
8215,Jempol,Asia,https://www.wikidata.org/wiki/Q2048692,,,,
8216,Johol,Asia,https://www.wikidata.org/wiki/Q3826219,,,,
8217,Tampin,Asia,https://www.wikidata.org/wiki/Q2219146,,,,
8221,Johore,Asia,https://www.wikidata.org/wiki/Q183032,,,,
8222,Kedah,Asia,http://www.wikidata.org/entity/Q188947,,,,
8223,Kelantan,Asia,http://www.wikidata.org/entity/Q185944,,,,
8224,Perlis,Asia,http://www.wikidata.org/entity/Q213467,,,,
8225,Trengganu,Asia,http://www.wikidata.org/entity/Q189701,,,,
8231,Labuan I.,Asia,https://www.wikidata.org/wiki/Q214504,,,,
8271,Malacca,Asia,http://www.wikidata.org/entity/Q185221,,,,
8272,Penang,Asia,http://www.wikidata.org/entity/Q188096,,,,
8401,Sulu Sultanate,Asia,https://www.wikidata.org/wiki/Q422065,,,,
8402,Bohol,Asia,https://www.wikidata.org/wiki/Q6497558,,,,
8403,Mindanao,Asia,https://www.wikidata.org/wiki/Q124873,,,,
8525,Sambas,Asia,http://www.wikidata.org/entity/Q14164,,,,
8531,Atjeh,Asia,https://www.wikidata.org/wiki/Q1823,,,,
8532,Deli,Asia,https://www.wikidata.org/wiki/Q5804,https://www.wikidata.org/wiki/Q2030015,,,
8533,Siak,Asia,https://www.wikidata.org/wiki/Q7777,,,,
8534,Minangkabau (Melayu),Asia,https://www.wikidata.org/wiki/Q3112053,,,,Pas de géolocalisation
8535,Kulon,Asia,https://www.wikidata.org/wiki/Q11479,,,,
8536,Jambi,Asia,https://www.wikidata.org/wiki/Q2051,,,,
8537,Palembang,Asia,http://www.wikidata.org/entity/Q8131,,,,
8538,Kutai,Asia,https://www.wikidata.org/wiki/Q1794655,,,,Pas de géolocalisation
8539,Toraja,Asia,https://www.wikidata.org/wiki/Q14632,,,,
8541,Bali,Asia,https://www.wikidata.org/wiki/Q12491027,,,,
8542,Lombok,Asia,http://www.wikidata.org/entity/Q7564,,,,
8543,Banjermassin,Asia,https://www.wikidata.org/wiki/Q14182,,,,
8544,Riau,Asia,http://www.wikidata.org/entity/Q2175,,,,
8545,Tapanuli Selatan (Angkola),Asia,https://www.wikidata.org/wiki/Q5914,,,,
8546,Mandailing,Asia,https://www.wikidata.org/wiki/Q5837,,,,
8547,Tapanuli,Asia,https://www.wikidata.org/wiki/Q16972714,https://www.wikidata.org/wiki/Q5984,,,
8548,Lampung,Asia,https://www.wikidata.org/wiki/Q2110,,,,
8549,Buni,Asia,,,,,
8551,Indrapura,Asia,https://www.wikidata.org/wiki/Q3482884,,,,
8552,Bone,Asia,https://www.wikidata.org/wiki/Q14595,,,,
8553,Gowa,Asia,https://www.wikidata.org/wiki/Q14601,https://www.wikidata.org/wiki/Q1408641,,,
8554,Luwu,Asia,https://www.wikidata.org/wiki/Q14604,,,,
8555,Bencoolen,Asia,https://www.wikidata.org/wiki/Q1890,,,,
8560,Buleleng,Asia,https://www.wikidata.org/wiki/Q11495,,,,
8561,Jembrana,Asia,https://www.wikidata.org/wiki/Q11499,,,,
9001,Christmas I.,Oceania,https://www.wikidata.org/wiki/Q31063,,,,
9002,Cocos (Keeling) Is.,Oceania,https://www.wikidata.org/wiki/Q36004,,,,
9003,Coral Sea Is.,Oceania,https://www.wikidata.org/wiki/Q172216,,,,
9004,Norfolk I.,Oceania,https://www.wikidata.org/wiki/Q31057,,,,
9005,Heard and McDonald Is.,Oceania,https://www.wikidata.org/wiki/Q131198,,,,
9006,Macquarie I.,Oceania,https://www.wikidata.org/wiki/Q46650,,,,
9007,Lord Howe I.,Oceania,https://www.wikidata.org/wiki/Q104784,,,,
9008,Ashmore and Cartier Is,Oceania,http://www.wikidata.org/entity/Q133888,,,,
9100,New Guinea,Oceania,https://www.wikidata.org/wiki/Q40285,,,,
9101,Republic of the Northern Solomons,Oceania,https://www.wikidata.org/wiki/Q4393602,,,,
9102,Bougainville,Oceania,https://www.wikidata.org/wiki/Q201766,,,,
9201,Tokelau Is.,Oceania,https://www.wikidata.org/wiki/Q36823,,,,
9202,Kermadec Is.,Oceania,https://www.wikidata.org/wiki/Q114935,,,,
9203,Chatham Is.,Oceania,https://www.wikidata.org/wiki/Q1427436,,,,
9204,Bounty Is.,Oceania,https://www.wikidata.org/wiki/Q41451,,,,
9205,Auckland Is.,Oceania,https://www.wikidata.org/wiki/Q326951,,,,
9206,Campbell I.,Oceania,https://www.wikidata.org/wiki/Q3593036,,,,
9251,Rarotonga,Oceania,https://www.wikidata.org/wiki/Q471793,,,,
9252,Northern Cook Is.,Oceania,https://www.wikidata.org/wiki/Q11832316,,,,
9253,Niue I.,Oceania,https://www.wikidata.org/wiki/Q34020,,,,
9301,Chesterfield Is.,Oceania,https://www.wikidata.org/wiki/Q1070802,,,,
9321,Wallis and Futuna Is.,Oceania,https://www.wikidata.org/wiki/Q35555,,,,
9322,Uvea,Oceania,https://www.wikidata.org/wiki/Q7903676,,,,
9323,Tua (Singave),Oceania,https://www.wikidata.org/wiki/Q2554877,,,,
9324,Alo,Oceania,https://www.wikidata.org/wiki/Q2734700,,,,
9351,Vemarana (Espiritu Santo),Oceania,https://www.wikidata.org/wiki/Q337524,,,,
9401,German Solomon Is.,Oceania,https://www.wikidata.org/wiki/Q2763281,,,,
9451,Ocean I.,Oceania,https://www.wikidata.org/wiki/Q271901,,,,
9452,Christmas Is.,Oceania,https://www.wikidata.org/wiki/Q31063,,,,
9453,Fanning I.,Oceania,https://www.wikidata.org/wiki/Q127335,,,,
9454,Washington I.,Oceania,https://www.wikidata.org/wiki/Q911037,,,,
9461,Canton and Enderbury Is.,Oceania,https://www.wikidata.org/wiki/Q2618621,,,,
9462,Malden I.,Oceania,https://www.wikidata.org/wiki/Q532590,,,,
9463,Starbuck I.,Oceania,https://www.wikidata.org/wiki/Q911028,,,,
9464,Vostok I.,Oceania,https://www.wikidata.org/wiki/Q976570,,,,
9465,Flint I.,Oceania,https://www.wikidata.org/wiki/Q741650,,,,
9466,Caroline I.,Oceania,https://www.wikidata.org/wiki/Q822151,,,,
9501,Rotuma I.,Oceania,https://www.wikidata.org/wiki/Q459763,,,,
9551,Vava'u,Oceania,https://www.wikidata.org/wiki/Q859666,,,,
9552,Tongatapu,Oceania,https://www.wikidata.org/wiki/Q620452,,,,
9553,Ha'apai,Oceania,https://www.wikidata.org/wiki/Q612098,,,,
9601,Society Is.,Oceania,https://www.wikidata.org/wiki/Q118920,,,,
9602,Marquesas Is.,Oceania,https://www.wikidata.org/wiki/Q172697,,,,
9603,Tuamotu Is.,Oceania,https://www.wikidata.org/wiki/Q183963,,,,
9604,Gambier Is.,Oceania,https://www.wikidata.org/wiki/Q504043,,,,
9605,Tubuai Is. (Austral Is.),Oceania,https://www.wikidata.org/wiki/Q514626,,,,
9606,Tahiti,Oceania,http://www.wikidata.org/entity/Q42000,,,,
9610,Clipperton I.,Oceania,https://www.wikidata.org/wiki/Q161258,,,,
9620,Pitcairn Is.,Oceania,https://www.wikidata.org/wiki/Q35672,,,,
9621,Ducie I.,Oceania,https://www.wikidata.org/wiki/Q1122663,,,,
9720,Wake I.,Oceania,https://www.wikidata.org/wiki/Q43296,,,,
9730,Midway Is.,Oceania,https://www.wikidata.org/wiki/Q47863,,,,
9740,Palmyra Is.,Oceania,https://www.wikidata.org/wiki/Q123076,,,,
9750,Johnston I.,Oceania,https://www.wikidata.org/wiki/Q131008,,,,
9760,Kingman Reef,Oceania,https://www.wikidata.org/wiki/Q130895,,,,
9770,Howland I.,Oceania,https://www.wikidata.org/wiki/Q131305,,,,
9771,Baker I.,Oceania,https://www.wikidata.org/wiki/Q46879,,,,
9772,Jarvis I.,Oceania,https://www.wikidata.org/wiki/Q62218,,,,
9810,Caroline Island,Oceania,https://www.wikidata.org/wiki/Q822151,,,,
9820,Mariana Is.,Oceania,https://www.wikidata.org/wiki/Q153732,,,,
9900,Samoa,Oceania,http://www.wikidata.org/entity/Q683,,,,
9960,Australian Antarctic Territory,Oceania,https://www.wikidata.org/wiki/Q178994,,,,
9970,French and Southern Antarctic Territories(F.S.A.T.),Oceania,https://www.wikidata.org/wiki/Q129003,,,,
9971,Adelie Land,Oceania,https://www.wikidata.org/wiki/Q184319,,,,
9972,St. Paul and New Amsterdam Is.,Oceania,https://www.wikidata.org/wiki/Q1681727,,,,
9973,Kerguelen Is.,Oceania,https://www.wikidata.org/wiki/Q46772,,,,
9974,Crozet Is.,Oceania,https://www.wikidata.org/wiki/Q201698,,,,
9980,British Antarctic Territory,Oceania,https://www.wikidata.org/wiki/Q165783,,,,
9981,Palmer Antarctic Territory,Oceania,https://www.wikidata.org/wiki/Q1333903,,,,
9982,South Orkney Is.,Oceania,https://www.wikidata.org/wiki/Q207383,,,,
9983,South Shetland Is.,Oceania,https://www.wikidata.org/wiki/Q140948,,,,
9984,South Sandwich Is.,Oceania,https://www.wikidata.org/wiki/Q118223,,,,
9985,Argentine Antarctica,Oceania,https://www.wikidata.org/wiki/Q646243,,,,
9986,Chilean Antarctica,Oceania,https://www.wikidata.org/wiki/Q3626,,,,
9987,Neu Schwabenland,Oceania,https://www.wikidata.org/wiki/Q252609,,,,
9991,Peter I I.,Oceania,https://www.wikidata.org/wiki/Q202780,,,,
9992,Queen Maud Land,Oceania,https://www.wikidata.org/wiki/Q189999,,,,
9993,Bouvet I.,Oceania,https://www.wikidata.org/wiki/Q23408,,,,
9994,Ross Dependency,Oceania,http://www.wikidata.org/entity/Q203073,,,,
